date,avg_temp,daylight_hours,bad_weather,hours_overcast,gloomy_today,gloomy_past_two_days,gloomy_past_three_days,noise_complaints,other_complaints,total
2012-08-16,76,14,1,0,0,0,0,311,4950,5261
2012-08-17,76,14,1,3,0,0,0,674,4357,5031
2012-08-18,71,14,1,12,1,0,0,1238,2133,3371
2012-08-19,68,14,0,5,0,0,0,1347,1834,3181
2012-08-20,72,14,0,7,0,0,0,554,4842,5396
2012-08-21,74,14,0,5,0,0,0,612,4947,5559
2012-08-22,75,13,0,4,0,0,0,523,4621,5144
2012-08-23,77,13,0,0,0,0,0,574,4427,5001
2012-08-24,78,13,1,1,0,0,0,724,4291,5015
2012-08-25,78,13,1,0,0,0,0,1439,2154,3593
2012-08-26,76,13,0,2,0,0,0,1326,1702,3028
2012-08-27,76,13,1,9,0,0,0,487,4785,5272
2012-08-28,80,13,1,4,0,0,0,443,4676,5119
2012-08-29,73,13,0,0,0,0,0,518,4861,5379
2012-08-30,72,13,0,0,0,0,0,629,4631,5260
2012-08-31,80,13,0,0,0,0,0,690,3542,4232
2012-09-01,82,13,0,3,0,0,0,1209,1951,3160
2012-09-02,76,13,0,10,1,0,0,1409,1649,3058
2012-09-03,75,13,0,22,1,1,0,1035,1998,3033
2012-09-04,75,13,1,20,1,1,1,407,4932,5339
2012-09-05,76,13,1,13,1,1,1,346,4840,5186
2012-09-06,74,13,0,1,0,0,0,424,4969,5393
2012-09-07,79,13,0,1,0,0,0,541,4293,4834
2012-09-08,72,13,1,15,1,0,0,937,3039,3976
2012-09-09,70,13,0,4,0,0,0,1063,2048,3111
2012-09-10,65,13,0,0,0,0,0,513,5561,6074
2012-09-11,64,13,0,0,0,0,0,525,5088,5613
2012-09-12,70,13,0,0,0,0,0,641,4697,5338
2012-09-13,72,13,0,0,0,0,0,588,4677,5265
2012-09-14,72,12,0,0,0,0,0,772,4032,4804
2012-09-15,66,12,0,3,0,0,0,1448,2054,3502
2012-09-16,66,12,0,0,0,0,0,1383,1740,3123
2012-09-17,68,12,0,2,0,0,0,594,4573,5167
2012-09-18,71,12,1,24,1,0,0,392,5499,5891
2012-09-19,64,12,1,7,0,0,0,476,5200,5676
2012-09-20,62,12,0,8,0,0,0,472,4531,5003
2012-09-21,68,12,0,6,0,0,0,814,4427,5241
2012-09-22,68,12,1,10,1,0,0,1252,2087,3339
2012-09-23,62,12,0,1,0,0,0,1209,1804,3013
2012-09-24,60,12,0,5,0,0,0,552,4831,5383
2012-09-25,63,12,0,2,0,0,0,537,4967,5504
2012-09-26,70,12,0,20,1,0,0,570,4322,4892
2012-09-27,69,12,1,10,1,1,0,606,4836,5442
2012-09-28,64,12,1,22,1,1,1,686,4848,5534
2012-09-29,61,12,1,23,1,1,1,1377,1937,3314
2012-09-30,62,12,0,9,0,0,0,1242,1757,2999
2012-10-01,61,12,0,1,0,0,0,561,4573,5134
2012-10-02,66,12,1,23,1,0,0,451,4658,5109
2012-10-03,68,12,1,22,1,1,0,567,4968,5535
2012-10-04,70,12,1,10,1,1,1,545,4813,5358
2012-10-05,70,12,1,0,0,0,0,728,4192,4920
2012-10-06,66,12,0,3,0,0,0,1075,2076,3151
2012-10-07,50,11,1,16,1,0,0,939,1819,2758
2012-10-08,50,11,0,7,0,0,0,590,3606,4196
2012-10-09,54,11,1,24,1,0,0,405,5170,5575
2012-10-10,60,11,1,14,1,1,0,552,4917,5469
2012-10-11,53,11,0,0,0,0,0,487,5572,6059
2012-10-12,49,11,0,3,0,0,0,548,5817,6365
2012-10-13,46,11,0,0,0,0,0,979,3682,4661
2012-10-14,62,11,0,7,0,0,0,909,2072,2981
2012-10-15,65,11,1,11,1,0,0,449,5323,5772
2012-10-16,54,11,0,0,0,0,0,423,5217,5640
2012-10-17,52,11,0,0,0,0,0,544,5311,5855
2012-10-18,58,11,0,8,0,0,0,489,4699,5188
2012-10-19,64,11,1,22,1,0,0,632,3918,4550
2012-10-20,62,11,1,2,0,0,0,1135,2165,3300
2012-10-21,57,11,0,0,0,0,0,973,1979,2952
2012-10-22,58,11,0,0,0,0,0,523,4800,5323
2012-10-23,60,11,1,10,1,0,0,504,4771,5275
2012-10-24,58,11,1,24,1,1,0,487,4821,5308
2012-10-25,58,11,0,24,1,1,1,611,4417,5028
2012-10-26,61,11,0,24,1,1,1,803,4139,4942
2012-10-27,62,11,0,14,1,1,1,1359,2266,3625
2012-10-28,57,11,0,18,1,1,1,877,1292,2169
2012-10-29,57,11,1,24,1,1,1,169,5951,6120
2012-10-30,50,10,1,23,1,1,1,89,6032,6121
2012-10-31,47,10,1,20,1,1,1,155,6900,7055
2012-11-01,47,10,0,11,1,1,1,260,5939,6199
2012-11-02,48,10,0,20,1,1,1,314,6931,7245
2012-11-03,46,10,0,6,0,0,0,512,4728,5240
2012-11-04,45,10,0,8,0,0,0,499,3686,4185
2012-11-05,40,10,0,8,0,0,0,226,6930,7156
2012-11-06,36,10,0,0,0,0,0,294,6411,6705
2012-11-07,36,10,1,16,1,0,0,263,8262,8525
2012-11-08,40,10,1,18,1,1,0,279,9130,9409
2012-11-09,44,10,0,0,0,0,0,419,6007,6426
2012-11-10,48,10,1,11,1,0,0,741,3375,4116
2012-11-11,57,10,1,2,0,0,0,675,2583,3258
2012-11-12,57,10,1,6,0,0,0,462,4217,4679
2012-11-13,51,10,1,21,1,0,0,344,5721,6065
2012-11-14,42,10,0,0,0,0,0,403,5881,6284
2012-11-15,40,10,0,0,0,0,0,395,5927,6322
2012-11-16,42,10,0,0,0,0,0,444,5292,5736
2012-11-17,45,10,0,0,0,0,0,776,3084,3860
2012-11-18,44,10,0,1,0,0,0,780,3019,3799
2012-11-19,42,10,0,6,0,0,0,396,6356,6752
2012-11-20,46,10,0,0,0,0,0,383,5553,5936
2012-11-21,46,10,0,0,0,0,0,417,4127,4544
2012-11-22,48,10,0,0,0,0,0,643,1866,2509
2012-11-23,50,10,1,6,0,0,0,680,3324,4004
2012-11-24,42,10,0,4,0,0,0,684,3389,4073
2012-11-25,36,10,0,9,0,0,0,626,3367,3993
2012-11-26,42,10,0,1,0,0,0,363,6286,6649
2012-11-27,38,10,1,24,1,0,0,366,6234,6600
2012-11-28,38,10,0,4,0,0,0,407,6016,6423
2012-11-29,38,10,0,0,0,0,0,424,5942,6366
2012-11-30,42,9,0,14,1,0,0,514,5129,5643
2012-12-01,38,9,1,24,1,1,0,796,3718,4514
2012-12-02,46,9,1,17,1,1,1,828,2230,3058
2012-12-03,54,9,1,4,0,0,0,400,5309,5709
2012-12-04,54,9,1,12,1,0,0,407,5099,5506
2012-12-05,46,9,1,7,0,0,0,430,5541,5971
2012-12-06,34,9,0,0,0,0,0,425,5911,6336
2012-12-07,40,9,1,17,1,0,0,551,5085,5636
2012-12-08,47,9,1,22,1,1,0,907,2588,3495
2012-12-09,46,9,1,19,1,1,1,827,2453,3280
2012-12-10,52,9,1,24,1,1,1,421,5346,5767
2012-12-11,50,9,1,19,1,1,1,416,5344,5760
2012-12-12,40,9,1,0,0,0,0,518,5493,6011
2012-12-13,41,9,0,0,0,0,0,450,5325,5775
2012-12-14,42,9,0,0,0,0,0,589,4657,5246
2012-12-15,42,9,0,2,0,0,0,883,2776,3659
2012-12-16,44,9,1,23,1,0,0,816,2474,3290
2012-12-17,42,9,1,24,1,1,0,374,5523,5897
2012-12-18,48,9,1,17,1,1,1,390,5119,5509
2012-12-19,43,9,0,3,0,0,0,422,5387,5809
2012-12-20,41,9,1,8,0,0,0,456,4953,5409
2012-12-21,46,9,1,24,1,0,0,464,5400,5864
2012-12-22,37,9,1,16,1,1,0,664,3632,4296
2012-12-23,38,9,0,3,0,0,0,748,2547,3295
2012-12-24,36,9,1,6,0,0,0,691,3244,3935
2012-12-25,36,9,1,16,1,0,0,612,1752,2364
2012-12-26,34,9,1,13,1,1,0,368,5965,6333
2012-12-27,34,9,1,23,1,1,1,386,7086,7472
2012-12-28,34,9,0,6,0,0,0,532,5415,5947
2012-12-29,32,9,1,17,1,0,0,660,3186,3846
2012-12-30,31,9,0,2,0,0,0,729,3323,4052
2012-12-31,33,9,0,10,1,0,0,548,4458,5006
2013-01-01,33,9,0,13,1,1,0,682,2649,3331
2013-01-02,28,9,1,0,0,0,0,392,6777,7169
2013-01-03,28,9,0,6,0,0,0,433,6309,6742
2013-01-04,34,9,0,5,0,0,0,463,5622,6085
2013-01-05,37,9,0,1,0,0,0,760,3264,4024
2013-01-06,40,9,1,13,1,0,0,763,2573,3336
2013-01-07,41,9,0,0,0,0,0,412,5693,6105
2013-01-08,42,9,0,0,0,0,0,405,5917,6322
2013-01-09,44,9,1,6,0,0,0,470,5371,5841
2013-01-10,44,9,0,0,0,0,0,444,5271,5715
2013-01-11,42,9,1,13,1,0,0,514,4756,5270
2013-01-12,44,10,1,24,1,1,0,937,2476,3413
2013-01-13,46,10,1,24,1,1,1,889,2151,3040
2013-01-14,47,10,1,21,1,1,1,455,4963,5418
2013-01-15,36,10,1,24,1,1,1,381,5453,5834
2013-01-16,34,10,1,21,1,1,1,407,5192,5599
2013-01-17,39,10,0,7,0,0,0,448,4717,5165
2013-01-18,30,10,0,7,0,0,0,548,5424,5972
2013-01-19,40,10,0,1,0,0,0,837,2910,3747
2013-01-20,42,10,0,0,0,0,0,777,1755,2532
2013-01-21,29,10,0,14,1,0,0,575,4487,5062
2013-01-22,20,10,0,3,0,0,0,404,7744,8148
2013-01-23,16,10,0,3,0,0,0,408,7914,8322
2013-01-24,17,10,0,4,0,0,0,411,11321,11732
2013-01-25,18,10,1,8,0,0,0,557,7628,8185
2013-01-26,21,10,0,2,0,0,0,712,4765,5477
2013-01-27,26,10,0,0,0,0,0,819,3826,4645
2013-01-28,32,10,1,20,1,0,0,467,6514,6981
2013-01-29,42,10,1,22,1,1,0,424,5927,6351
2013-01-30,49,10,1,23,1,1,1,431,5603,6034
2013-01-31,46,10,1,9,0,0,0,440,6704,7144
2013-02-01,28,10,0,6,0,0,0,502,6313,6815
2013-02-02,24,10,1,10,1,0,0,863,3763,4626
2013-02-03,27,10,1,14,1,1,0,874,3024,3898
2013-02-04,26,10,0,3,0,0,0,440,6163,6603
2013-02-05,30,10,1,24,1,0,0,407,6146,6553
2013-02-06,34,10,1,9,0,0,0,448,5692,6140
2013-02-07,29,10,0,7,0,0,0,408,5625,6033
2013-02-08,30,10,1,24,1,0,0,501,4835,5336
2013-02-09,26,10,1,7,0,0,0,672,3011,3683
2013-02-10,27,10,0,0,0,0,0,767,3312,4079
2013-02-11,40,11,1,21,1,0,0,435,5969,6404
2013-02-12,40,11,0,8,0,0,0,447,5562,6009
2013-02-13,38,11,1,8,0,0,0,477,5494,5971
2013-02-14,40,11,1,4,0,0,0,531,5043,5574
2013-02-15,46,11,1,5,0,0,0,609,4609,5218
2013-02-16,36,11,1,24,1,0,0,822,2669,3491
2013-02-17,25,11,0,5,0,0,0,784,2890,3674
2013-02-18,26,11,0,1,0,0,0,507,4833,5340
2013-02-19,41,11,1,10,1,0,0,423,5906,6329
2013-02-20,32,11,0,7,0,0,0,388,5504,5892
2013-02-21,29,11,0,4,0,0,0,464,6763,7227
2013-02-22,32,11,0,8,0,0,0,543,5543,6086
2013-02-23,39,11,1,24,1,0,0,911,2836,3747
2013-02-24,40,11,1,20,1,1,0,897,2567,3464
2013-02-25,38,11,0,11,1,1,1,468,5716,6184
2013-02-26,40,11,1,14,1,1,1,413,5376,5789
2013-02-27,42,11,1,21,1,1,1,418,6268,6686
2013-02-28,45,11,1,20,1,1,1,511,5158,5669
2013-03-01,40,11,0,15,1,1,1,528,4665,5193
2013-03-02,36,11,1,22,1,1,1,787,2726,3513
2013-03-03,34,11,1,14,1,1,1,799,2561,3360
2013-03-04,34,11,1,2,0,0,0,383,5632,6015
2013-03-05,40,11,0,3,0,0,0,389,5673,6062
2013-03-06,40,12,0,22,1,0,0,435,6131,6566
2013-03-07,36,12,1,24,1,1,0,441,5491,5932
2013-03-08,36,12,1,21,1,1,1,540,4597,5137
2013-03-09,45,12,0,0,0,0,0,879,2652,3531
2013-03-10,43,12,0,0,0,0,0,950,2157,3107
2013-03-11,47,12,1,19,1,0,0,509,5558,6067
2013-03-12,50,12,1,19,1,1,0,453,5538,5991
2013-03-13,45,12,0,3,0,0,0,535,5250,5785
2013-03-14,35,12,0,9,0,0,0,409,5677,6086
2013-03-15,38,12,0,13,1,0,0,694,4741,5435
2013-03-16,36,12,1,17,1,1,0,915,2661,3576
2013-03-17,34,12,0,0,0,0,0,931,2396,3327
2013-03-18,32,12,1,12,1,0,0,466,5991,6457
2013-03-19,38,12,1,17,1,1,0,418,5992,6410
2013-03-20,38,12,1,7,0,0,0,487,5382,5869
2013-03-21,35,12,0,21,1,0,0,498,4997,5495
2013-03-22,34,12,0,7,0,0,0,577,5093,5670
2013-03-23,39,12,0,4,0,0,0,903,2771,3674
2013-03-24,40,12,0,0,0,0,0,943,2188,3131
2013-03-25,38,12,1,20,1,0,0,485,4964,5449
2013-03-26,45,12,0,13,1,1,0,502,4992,5494
2013-03-27,44,12,0,6,0,0,0,566,4936,5502
2013-03-28,44,12,0,9,0,0,0,593,4349,4942
2013-03-29,48,13,0,5,0,0,0,722,3716,4438
2013-03-30,50,13,0,0,0,0,0,936,2202,3138
2013-03-31,49,13,1,12,1,0,0,910,1824,2734
2013-04-01,50,13,1,9,0,0,0,525,5051,5576
2013-04-02,38,13,0,0,0,0,0,478,5389,5867
2013-04-03,40,13,0,0,0,0,0,467,5533,6000
2013-04-04,43,13,0,0,0,0,0,517,5058,5575
2013-04-05,52,13,0,4,0,0,0,586,4658,5244
2013-04-06,44,13,0,0,0,0,0,956,2467,3423
2013-04-07,48,13,0,3,0,0,0,916,2193,3109
2013-04-08,62,13,0,0,0,0,0,547,5134,5681
2013-04-09,66,13,1,0,0,0,0,679,4861,5540
2013-04-10,64,13,1,8,0,0,0,594,4911,5505
2013-04-11,54,13,1,23,1,0,0,507,4773,5280
2013-04-12,44,13,1,24,1,1,0,579,4950,5529
2013-04-13,50,13,1,16,1,1,1,1079,2481,3560
2013-04-14,52,13,0,6,0,0,0,1017,2157,3174
2013-04-15,52,13,0,7,0,0,0,568,4791,5359
2013-04-16,55,13,0,10,1,0,0,543,5074,5617
2013-04-17,63,13,1,9,0,0,0,632,4729,5361
2013-04-18,55,13,1,17,1,0,0,581,4513,5094
2013-04-19,63,13,1,17,1,1,0,688,4246,4934
2013-04-20,52,14,1,7,0,0,0,1022,2284,3306
2013-04-21,46,14,0,0,0,0,0,1008,2539,3547
2013-04-22,48,14,0,2,0,0,0,515,5105,5620
2013-04-23,47,14,1,18,1,0,0,454,5384,5838
2013-04-24,56,14,0,2,0,0,0,566,4557,5123
2013-04-25,56,14,0,5,0,0,0,563,4776,5339
2013-04-26,58,14,0,0,0,0,0,721,4306,5027
2013-04-27,60,14,0,2,0,0,0,1247,2526,3773
2013-04-28,60,14,0,0,0,0,0,1275,1992,3267
2013-04-29,54,14,1,24,1,0,0,523,4874,5397
2013-04-30,60,14,0,10,1,1,0,552,4703,5255
2013-05-01,58,14,0,0,0,0,0,599,4668,5267
2013-05-02,60,14,0,0,0,0,0,676,4116,4792
2013-05-03,58,14,0,5,0,0,0,726,4579,5305
2013-05-04,58,14,0,0,0,0,0,1299,2221,3520
2013-05-05,55,14,0,3,0,0,0,1245,1939,3184
2013-05-06,58,14,0,13,1,0,0,664,5029,5693
2013-05-07,63,14,0,6,0,0,0,637,4675,5312
2013-05-08,59,14,1,17,1,0,0,517,5848,6365
2013-05-09,61,14,1,17,1,1,0,635,4819,5454
2013-05-10,69,14,1,0,0,0,0,696,3734,4430
2013-05-11,66,14,1,17,1,0,0,1368,2410,3778
2013-05-12,60,14,1,5,0,0,0,1340,2088,3428
2013-05-13,52,14,0,2,0,0,0,545,5266,5811
2013-05-14,52,14,0,0,0,0,0,561,4859,5420
2013-05-15,66,14,0,11,1,0,0,593,4717,5310
2013-05-16,70,14,0,4,0,0,0,741,4563,5304
2013-05-17,65,15,0,0,0,0,0,1001,4007,5008
2013-05-18,60,15,0,18,1,0,0,1535,2374,3909
2013-05-19,57,15,1,24,1,1,0,1149,1922,3071
2013-05-20,68,15,1,10,1,1,1,685,5330,6015
2013-05-21,77,15,1,0,0,0,0,736,4834,5570
2013-05-22,68,15,1,11,1,0,0,665,4976,5641
2013-05-23,72,15,1,18,1,1,0,522,4709,5231
2013-05-24,55,15,1,23,1,1,1,498,3815,4313
2013-05-25,50,15,1,21,1,1,1,806,2530,3336
2013-05-26,57,15,0,2,0,0,0,1436,1926,3362
2013-05-27,62,15,0,0,0,0,0,1578,1987,3565
2013-05-28,62,15,1,14,1,0,0,632,5069,5701
2013-05-29,70,15,1,10,1,1,0,616,5328,5944
2013-05-30,81,15,1,0,0,0,0,763,5007,5770
2013-05-31,82,15,0,0,0,0,0,745,4724,5469
2013-06-01,82,15,0,0,0,0,0,1253,2745,3998
2013-06-02,78,15,1,5,0,0,0,1119,2391,3510
2013-06-03,72,15,1,19,1,0,0,376,5132,5508
2013-06-04,66,15,0,0,0,0,0,562,5223,5785
2013-06-05,66,15,0,0,0,0,0,710,5295,6005
2013-06-06,64,15,1,10,1,0,0,594,4848,5442
2013-06-07,61,15,1,24,1,1,0,445,4883,5328
2013-06-08,67,15,1,10,1,1,1,1348,2980,4328
2013-06-09,72,15,0,2,0,0,0,1717,2222,3939
2013-06-10,66,15,1,20,1,0,0,498,5239,5737
2013-06-11,72,15,1,10,1,1,0,515,5714,6229
2013-06-12,70,15,0,0,0,0,0,685,5381,6066
2013-06-13,62,15,1,22,1,0,0,461,5340,5801
2013-06-14,62,15,1,13,1,1,0,651,4956,5607
2013-06-15,70,15,0,0,0,0,0,1778,2141,3919
2013-06-16,72,15,0,4,0,0,0,1948,1776,3724
2013-06-17,76,15,1,3,0,0,0,637,5295,5932
2013-06-18,74,15,1,10,1,0,0,464,5539,6003
2013-06-19,68,15,0,3,0,0,0,677,5035,5712
2013-06-20,71,15,0,0,0,0,0,714,4884,5598
2013-06-21,73,15,0,0,0,0,0,984,4424,5408
2013-06-22,74,15,0,0,0,0,0,1605,2212,3817
2013-06-23,79,15,0,4,0,0,0,1413,2087,3500
2013-06-24,83,15,0,1,0,0,0,532,5493,6025
2013-06-25,82,15,0,2,0,0,0,470,5564,6034
2013-06-26,80,15,1,3,0,0,0,480,5308,5788
2013-06-27,80,15,1,10,1,0,0,417,5272,5689
2013-06-28,79,15,1,7,0,0,0,578,4908,5486
2013-06-29,77,15,1,2,0,0,0,1228,2332,3560
2013-06-30,80,15,1,7,0,0,0,1114,1993,3107
2013-07-01,74,15,1,23,1,0,0,464,5318,5782
2013-07-02,77,15,1,15,1,1,0,426,5166,5592
2013-07-03,78,15,1,4,0,0,0,476,5036,5512
2013-07-04,81,15,1,8,0,0,0,1043,2095,3138
2013-07-05,83,15,0,0,0,0,0,706,3954,4660
2013-07-06,85,15,0,0,0,0,0,983,2379,3362
2013-07-07,85,15,0,0,0,0,0,942,2415,3357
2013-07-08,81,15,1,3,0,0,0,340,5801,6141
2013-07-09,81,15,1,6,0,0,0,389,5957,6346
2013-07-10,80,15,1,2,0,0,0,378,5642,6020
2013-07-11,80,15,0,6,0,0,0,431,5032,5463
2013-07-12,72,15,1,17,1,0,0,471,4504,4975
2013-07-13,74,15,1,15,1,1,0,1061,2170,3231
2013-07-14,82,15,1,3,0,0,0,1106,2186,3292
2013-07-15,86,15,0,1,0,0,0,400,5792,6192
2013-07-16,86,15,0,1,0,0,0,414,5991,6405
2013-07-17,88,15,0,1,0,0,0,403,6039,6442
2013-07-18,90,15,1,0,0,0,0,386,5892,6278
2013-07-19,90,15,1,0,0,0,0,412,5573,5985
2013-07-20,87,15,1,5,0,0,0,771,3039,3810
2013-07-21,82,15,0,3,0,0,0,1069,2623,3692
2013-07-22,80,15,1,16,1,0,0,431,5671,6102
2013-07-23,80,15,1,12,1,1,0,371,5470,5841
2013-07-24,76,15,0,2,0,0,0,443,5149,5592
2013-07-25,66,15,1,22,1,0,0,560,4742,5302
2013-07-26,74,15,0,11,1,1,0,757,4621,5378
2013-07-27,76,15,0,1,0,0,0,1418,2028,3446
2013-07-28,74,14,1,10,1,0,0,1178,1829,3007
2013-07-29,77,14,1,5,0,0,0,429,5530,5959
2013-07-30,75,14,0,0,0,0,0,509,4928,5437
2013-07-31,75,14,0,1,0,0,0,605,4967,5572
2013-08-01,71,14,1,20,1,0,0,434,4386,4820
2013-08-02,75,14,1,6,0,0,0,694,4397,5091
2013-08-03,73,14,1,11,1,0,0,1334,1913,3247
2013-08-04,73,14,0,0,0,0,0,1401,1803,3204
2013-08-05,70,14,0,0,0,0,0,649,5270,5919
2013-08-06,73,14,0,5,0,0,0,593,5325,5918
2013-08-07,75,14,0,17,1,0,0,620,4587,5207
2013-08-08,76,14,1,17,1,1,0,520,4400,4920
2013-08-09,80,14,1,13,1,1,1,505,4165,4670
2013-08-10,76,14,0,0,0,0,0,1360,1809,3169
2013-08-11,73,14,0,7,0,0,0,1392,1695,3087
2013-08-12,76,14,1,8,0,0,0,532,4896,5428
2013-08-13,72,14,1,12,1,0,0,517,5100,5617
2013-08-14,68,14,0,0,0,0,0,651,4736,5387
2013-08-15,68,14,0,0,0,0,0,762,4501,5263
2013-08-16,73,14,0,0,0,0,0,950,4182,5132
2013-08-17,74,14,0,0,0,0,0,1646,2033,3679
2013-08-18,72,14,0,4,0,0,0,1505,1857,3362
2013-08-19,72,14,0,2,0,0,0,572,4793,5365
2013-08-20,78,14,0,0,0,0,0,563,4896,5459
2013-08-21,81,14,0,0,0,0,0,547,4414,4961
2013-08-22,74,14,1,9,0,0,0,503,4497,5000
2013-08-23,76,13,1,1,0,0,0,743,4188,4931
2013-08-24,72,13,0,0,0,0,0,1676,1853,3529
2013-08-25,74,13,0,0,0,0,0,1620,1627,3247
2013-08-26,76,13,1,9,0,0,0,524,4583,5107
2013-08-27,79,13,1,9,0,0,0,518,4547,5065
2013-08-28,78,13,1,8,0,0,0,484,4749,5233
2013-08-29,76,13,1,15,1,0,0,574,4585,5159
2013-08-30,78,13,0,10,1,1,0,760,3725,4485
2013-08-31,80,13,1,7,0,0,0,1323,1812,3135
2013-09-01,80,13,1,8,0,0,0,1408,1593,3001
2013-09-02,78,13,1,14,1,0,0,876,2139,3015
2013-09-03,75,13,1,12,1,1,0,554,5163,5717
2013-09-04,74,13,0,0,0,0,0,619,4642,5261
2013-09-05,72,13,0,3,0,0,0,616,4603,5219
2013-09-06,64,13,0,0,0,0,0,826,3913,4739
2013-09-07,70,13,0,2,0,0,0,1564,2057,3621
2013-09-08,74,13,0,4,0,0,0,1419,1972,3391
2013-09-09,65,13,0,2,0,0,0,602,4672,5274
2013-09-10,78,13,0,9,0,0,0,571,4736,5307
2013-09-11,86,13,1,0,0,0,0,452,4918,5370
2013-09-12,78,13,1,5,0,0,0,326,5015,5341
2013-09-13,68,13,1,7,0,0,0,647,4147,4794
2013-09-14,60,13,0,2,0,0,0,1245,1835,3080
2013-09-15,62,12,0,0,0,0,0,1385,1838,3223
2013-09-16,64,12,1,13,1,0,0,522,4773,5295
2013-09-17,58,12,0,0,0,0,0,536,4419,4955
2013-09-18,62,12,0,0,0,0,0,613,5110,5723
2013-09-19,66,12,0,0,0,0,0,356,4508,4864
2013-09-20,70,12,0,0,0,0,0,752,3599,4351
2013-09-21,69,12,1,11,1,0,0,1400,2237,3637
2013-09-22,62,12,1,6,0,0,0,1041,2030,3071
2013-09-23,58,12,0,1,0,0,0,540,4162,4702
2013-09-24,60,12,0,0,0,0,0,639,4986,5625
2013-09-25,62,12,0,0,0,0,0,724,4525,5249
2013-09-26,64,12,0,14,1,0,0,685,4466,5151
2013-09-27,63,12,0,15,1,1,0,758,4065,4823
2013-09-28,64,12,0,0,0,0,0,1508,1958,3466
2013-09-29,64,12,0,0,0,0,0,1370,1788,3158
2013-09-30,66,12,0,0,0,0,0,573,4821,5394
2013-10-01,70,12,0,0,0,0,0,557,5094,5651
2013-10-02,74,12,0,0,0,0,0,648,5051,5699
2013-10-03,70,12,0,1,0,0,0,691,4980,5671
2013-10-04,76,12,1,4,0,0,0,721,4737,5458
2013-10-05,70,12,1,12,1,0,0,1272,1949,3221
2013-10-06,68,12,1,24,1,1,0,1111,1724,2835
2013-10-07,68,12,1,20,1,1,1,489,5272,5761
2013-10-08,60,11,0,0,0,0,0,565,5367,5932
2013-10-09,58,11,0,0,0,0,0,641,5111,5752
2013-10-10,60,11,1,21,1,0,0,582,4731,5313
2013-10-11,64,11,1,19,1,1,0,701,4105,4806
2013-10-12,66,11,0,12,1,1,1,1150,1711,2861
2013-10-13,60,11,0,12,1,1,1,1118,1432,2550
2013-10-14,59,11,0,3,0,0,0,663,3105,3768
2013-10-15,62,11,0,0,0,0,0,605,4849,5454
2013-10-16,62,11,1,15,1,0,0,660,5031,5691
2013-10-17,67,11,1,20,1,1,0,686,4569,5255
2013-10-18,62,11,0,2,0,0,0,826,4262,5088
2013-10-19,58,11,0,8,0,0,0,1266,2094,3360
2013-10-20,56,11,0,0,0,0,0,1070,1885,2955
2013-10-21,58,11,0,0,0,0,0,573,5336,5909
2013-10-22,59,11,0,6,0,0,0,531,5033,5564
2013-10-23,50,11,0,7,0,0,0,564,6178,6742
2013-10-24,48,11,0,3,0,0,0,517,6475,6992
2013-10-25,46,11,0,4,0,0,0,616,6154,6770
2013-10-26,48,11,0,5,0,0,0,1139,3018,4157
2013-10-27,52,11,0,3,0,0,0,1135,2260,3395
2013-10-28,52,11,0,0,0,0,0,483,5322,5805
2013-10-29,50,11,0,7,0,0,0,450,5951,6401
2013-10-30,54,11,1,10,1,0,0,557,5173,5730
2013-10-31,60,10,1,21,1,1,0,656,4490,5146
2013-11-01,64,10,1,11,1,1,1,756,4341,5097
2013-11-02,62,10,0,6,0,0,0,1392,2093,3485
2013-11-03,46,10,0,10,1,0,0,1102,2758,3860
2013-11-04,40,10,0,0,0,0,0,436,6058,6494
2013-11-05,48,10,0,5,0,0,0,560,5311,5871
2013-11-06,55,10,0,5,0,0,0,542,5003,5545
2013-11-07,54,10,1,15,1,0,0,499,4933,5432
2013-11-08,45,10,0,7,0,0,0,657,5525,6182
2013-11-09,44,10,0,4,0,0,0,955,2643,3598
2013-11-10,52,10,0,9,0,0,0,955,2395,3350
2013-11-11,48,10,0,12,1,0,0,556,3871,4427
2013-11-12,42,10,1,11,1,1,0,359,6837,7196
2013-11-13,34,10,0,0,0,0,0,449,6785,7234
2013-11-14,42,10,0,0,0,0,0,437,5886,6323
2013-11-15,50,10,0,0,0,0,0,652,4712,5364
2013-11-16,52,10,1,9,0,0,0,1104,2828,3932
2013-11-17,56,10,1,24,1,0,0,1059,1904,2963
2013-11-18,58,10,1,8,0,0,0,406,5354,5760
2013-11-19,44,10,0,5,0,0,0,460,6351,6811
2013-11-20,38,10,0,0,0,0,0,453,5743,6196
2013-11-21,44,10,0,11,1,0,0,557,5726,6283
2013-11-22,54,10,1,18,1,1,0,617,3789,4406
2013-11-23,42,10,1,4,0,0,0,1014,1444,2458
2013-11-24,26,10,0,2,0,0,0,770,5253,6023
2013-11-25,29,10,0,0,0,0,0,385,9239,9624
2013-11-26,40,10,1,21,1,0,0,375,6947,7322
2013-11-27,48,10,1,23,1,1,0,432,5336,5768
2013-11-28,32,10,0,7,0,0,0,708,2453,3161
2013-11-29,34,10,0,10,1,0,0,767,3812,4579
2013-11-30,32,10,0,7,0,0,0,822,3368,4190
2013-12-01,42,9,0,15,1,0,0,864,2368,3232
2013-12-02,45,9,1,12,1,1,0,432,5057,5489
2013-12-03,46,9,1,3,0,0,0,502,5440,5942
2013-12-04,46,9,1,11,1,0,0,497,5297,5794
2013-12-05,54,9,1,24,1,1,0,552,5203,5755
